gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0.02933981649402066,1.5631746475779976e-05,0.0025993256483928255,0.0,0.0,0.0
1,0.028690822947529424,8.673960441386153e-05,0.0015273857239478618,1.224744871391589,2.4083189157584592,2.4083189157584592
2,0.028483115041272433,7.711935336639988e-05,0.003238147296509682,1.6431676725154984,1.0954451150103324,1.0
3,0.025470844707434333,8.287666846501862e-05,0.004201042406905238,1.51657508881031,2.0,1.788854381999832
4,0.025470844707434333,0.0001998710151162196,0.0030321458056020516,2.3021728866442674,2.4494897427831783,1.788854381999832
5,0.025470844707434333,1.6553709861136668e-05,0.004575218185046494,5.366563145999495,1.6733200530681511,2.0
6,0.025470844707434333,0.02083268425106326,0.009031484413813747,6.18869937870632,4.774934554525329,5.019960159204453
7,0.025470844707434333,0.010125261349523658,0.0118650808939541,10.124228365658293,4.147288270665544,5.0
8,0.025470844707434333,0.02085141161153932,0.011624925582977275,6.534523701081817,5.89915248150105,5.830951894845301
9,0.025470844707434333,0.00019695555857126532,0.013690618770532115,12.949903474543738,6.1400325732035,5.504543577809153
10,0.025470844707434333,0.009507110063026469,0.012497169952683145,12.397580409095962,6.041522986797286,6.058052492344384
11,0.025470844707434333,0.00024245235353514253,0.01568583483073855,10.737783756436894,4.604345773288535,4.242640687119285
12,0.025470844707434333,0.022912646128484246,0.02051041234647651,13.546217184144066,4.147288270665544,4.147288270665544
13,0.025470844707434333,0.045674410316714695,0.023614466167483802,13.236313686219438,2.280350850198276,1.0954451150103321
14,0.025470844707434333,0.0066681569720512136,0.023574471826739427,13.656500283747663,1.4142135623730951,0.4472135954999579
15,0.025470844707434333,0.0033738823301937763,0.02426749005869274,15.706686474237651,0.8944271909999154,0.4472135954999579
16,0.025470844707434333,0.03806149990735463,0.02212713097750611,14.696938456699069,1.6733200530681513,0.894427190999916
17,0.025470844707434333,0.039055631646585987,0.023535904445939965,14.611639196202457,1.0954451150103324,1.0954451150103321
18,0.025470844707434333,0.021765724340494154,0.02202805898113126,12.657013865837392,2.0,0.894427190999916
19,0.025470844707434333,0.044277497114717096,0.023202396482333642,12.853015210447703,1.7888543819998317,0.8944271909999159
20,0.025470844707434333,0.02257482835526981,0.0228043831834419,12.25969004502153,1.414213562373095,0.8944271909999159
21,0.025470844707434333,0.013392646601322129,0.02339082803948362,16.195678435928517,1.1401754250991378,0.8366600265340756
22,0.025470844707434333,0.022631765275903788,0.023352062295423647,15.339491516996253,1.4142135623730951,1.0954451150103324
23,0.025470844707434333,0.014109183387441665,0.025312183001734913,15.880806024884253,1.0954451150103326,0.4472135954999579
24,0.025470844707434333,0.022579170454023533,0.023979793554948697,14.720733677368122,0.8944271909999157,0.894427190999916
25,0.025470844707434333,0.019232181022640054,0.022188581663276707,14.781745499094482,2.4494897427831783,1.788854381999832
26,0.03203557511886592,0.03817532681493918,0.022834843213303688,14.959946523968593,1.51657508881031,0.8366600265340756
27,0.03203557511886592,0.037856532819298405,0.02507353793467473,12.477980605851252,1.4832396974191326,1.0
28,0.03203557511886592,0.002432808225065353,0.024756501559648446,14.68672870315238,1.6733200530681511,1.6733200530681511
29,0.03203557511886592,0.04124442367684286,0.024716837998174927,16.52876280911551,3.5777087639996634,3.4641016151377544
30,0.03203557511886592,0.03904565855158443,0.025126726508171403,16.949926253526886,4.58257569495584,4.219004621945797
31,0.03203557511886592,0.021875946055503057,0.02925435132502776,15.368799562750501,3.6331804249169903,4.09878030638384
32,0.03203557511886592,0.002111760569509857,0.029088275817459243,12.537942414925984,1.4832396974191326,1.4832396974191326
33,0.03203557511886592,0.03836571636578977,0.030573762905450115,13.47219358530748,1.0,1.0
34,0.03203557511886592,0.04199464174071736,0.031099597198925803,12.417729261020309,0.44721359549995787,0.4472135954999579
35,0.03203557511886592,0.02111721241140608,0.029573914532940258,13.490737563232042,0.8944271909999161,0.4472135954999579
36,0.03203557511886592,0.039040872435997645,0.029993339081349185,13.311649033834989,1.9493588689617931,0.8944271909999159
37,0.03203557511886592,0.04570728594830093,0.029514072636661413,15.41103500742244,2.0000000000000004,0.894427190999916
38,0.03203557511886592,0.0212121976732827,0.030342760873404047,16.14930339054908,1.341640786499874,0.894427190999916
39,0.03203557511886592,0.0402420068533527,0.027357069162059832,14.508618128546908,1.4142135623730954,1.0954451150103321
40,0.03203557511886592,0.023108462092914495,0.03141000093129528,15.372052563011877,1.4832396974191326,0.894427190999916
41,0.03203557511886592,0.05327521458414636,0.02906271627413441,13.011533345459329,1.095445115010332,0.894427190999916
42,0.03203557511886592,0.036342433180657274,0.03185570753248687,16.976454282328806,0.7071067811865474,0.8366600265340756
43,0.03203557511886592,0.06287778901628814,0.03252981396769347,15.84929020492716,1.0954451150103321,0.0
44,0.03203557511886592,0.057327368637685464,0.032365900049483205,15.890248582070702,1.0954451150103324,0.894427190999916
45,0.03203557511886592,0.02327151201961044,0.030295201352194094,12.020815280171307,0.8944271909999162,1.0
46,0.03203557511886592,0.006970827742028363,0.031975335213926204,12.477980605851252,1.7888543819998317,1.0954451150103321
47,0.03203557511886592,0.03749319430382067,0.0267691460703619,10.134100848126586,1.673320053068151,1.788854381999832
48,0.03203557511886592,0.04261790882192621,0.02930080765637285,12.641202474448386,0.8944271909999155,0.894427190999916
49,0.03203557511886592,0.04638941799477188,0.029785001125386703,13.939153489362258,1.4832396974191326,0.8944271909999159
50,0.03203557511886592,0.037128620212376756,0.030207839349507003,11.148990985734986,1.0954451150103324,0.894427190999916
51,0.03203557511886592,0.04793902952517021,0.031594364087170416,14.017845768876187,0.8944271909999157,0.0
52,0.03203557511886592,0.021449791662297914,0.030163629924873862,14.240786495134317,1.4142135623730951,0.0
53,0.03203557511886592,0.039917232305044785,0.0297433877255004,13.685759021698432,1.095445115010332,1.0
54,0.03203557511886592,0.059307575286093206,0.03239124767185373,13.026895255585652,1.6733200530681516,0.8944271909999159
55,0.03203557511886592,0.044652383285694486,0.031136540786443782,15.05988047761336,1.6733200530681511,1.0954451150103321
56,0.03203557511886592,0.01316344161338977,0.03031350201409205,11.40175425099138,1.0954451150103321,0.4472135954999579
57,0.03203557511886592,0.008744186796552502,0.028810918330987943,11.92895636675732,1.9493588689617927,0.8944271909999159
58,0.03203557511886592,0.010367908884408564,0.02971157538688757,12.340988615179905,0.44721359549995815,1.0954451150103324
59,0.03203557511886592,0.050630620057080536,0.03252396249339011,14.106735979665883,1.6733200530681516,0.8944271909999159
60,0.03203557511886592,0.006724429734755264,0.028668181084017513,12.735776379946374,1.9493588689617927,1.0
61,0.03203557511886592,0.02258846295422937,0.02774508932433183,11.987493482792807,1.51657508881031,0.8366600265340756
62,0.03203557511886592,0.010462914955822862,0.03175009424456299,14.703741020570241,1.7320508075688776,1.0
63,0.03203557511886592,0.044415170079291556,0.030945118628971993,13.026895255585654,0.44721359549995787,1.0
64,0.03203557511886592,0.018313979095027882,0.031490538436626685,12.700393694685216,0.8944271909999161,1.0954451150103324
65,0.03203557511886592,0.022162286480629997,0.028531089913559037,15.043270920913443,1.4832396974191329,1.3416407864998738
66,0.03203557511886592,0.03935471401641399,0.027580968409453784,13.80217374184226,1.4832396974191326,1.7320508075688772
67,0.03203557511886592,0.042100320514177766,0.03133266563460721,13.989281611290838,1.4832396974191324,0.447213595499958
68,0.03203557511886592,0.02367813940239692,0.028435458039620908,11.126544836560898,1.4142135623730954,0.894427190999916
69,0.03203557511886592,0.02242703057064151,0.029351902054421227,12.389511693363866,1.095445115010332,0.8944271909999159
70,0.03203557511886592,0.03484097312751937,0.028844922081793855,12.817956155331473,1.6733200530681511,0.894427190999916
71,0.03203557511886592,0.04249105918564658,0.027005063715959052,12.501999840025595,0.8944271909999161,1.414213562373095
72,0.03203557511886592,0.020779235380373292,0.029413064305618995,13.935566009315876,0.44721359549995765,0.447213595499958
73,0.03203557511886592,0.04505533263082558,0.031764158684598844,14.872793954062564,2.190890230020665,0.8944271909999159
74,0.03203557511886592,0.007021810839684968,0.030984897766023516,11.510864433221338,0.8366600265340756,0.5477225575051662
75,0.03203557511886592,0.021776476766281246,0.030939036136869973,12.340988615179905,0.8944271909999161,0.8944271909999159
76,0.03203557511886592,0.014347365753821131,0.028576112612979383,13.794926603646719,1.3416407864998738,0.4472135954999579
77,0.03203557511886592,0.04979792026306422,0.03090338302783444,13.501851724856113,1.4142135623730954,1.0954451150103321
78,0.03203557511886592,0.036133717451361756,0.03110205303812734,15.13935269422045,1.4142135623730951,0.0
79,0.03203557511886592,0.032376226134764985,0.030798009426905405,13.939153489362258,0.44721359549995765,0.447213595499958
80,0.03203557511886592,0.035419631476905404,0.02823526725192433,13.575713609236164,0.8944271909999161,1.0954451150103321
81,0.03203557511886592,0.023910079784457836,0.03015181145253335,13.693063937629152,1.4142135623730951,0.0
82,0.03203557511886592,0.011578868931203494,0.031813487661430266,11.502173707608488,1.0954451150103326,0.4472135954999579
83,0.03203557511886592,0.044831741669867274,0.027878092931482152,13.21741275741966,1.4832396974191329,1.7320508075688774
84,0.03203557511886592,0.03568619554084319,0.029287425928296584,14.635573101180562,0.8944271909999161,0.0
85,0.03203557511886592,0.042045690689666286,0.029668993686808882,12.91510743277035,0.0,0.894427190999916
86,0.03203557511886592,0.012550340833112914,0.03154222721041091,13.065221008463652,1.3038404810405297,0.8366600265340756
87,0.03203557511886592,0.0029123248363346057,0.02924378307416434,12.911235417263525,1.3038404810405297,0.7071067811865476
88,0.03203557511886592,0.043215461957073494,0.031100744381394003,16.05615146914104,1.673320053068151,1.0954451150103324
89,0.03203557511886592,0.021831523005830234,0.03035634067488583,13.989281611290838,1.0954451150103321,1.0954451150103321
90,0.03203557511886592,0.05504342622676349,0.03283686066844909,16.42254547870092,1.6733200530681513,1.0954451150103324
91,0.03203557511886592,0.012939147969448707,0.028980544521595337,15.662056059151366,1.6733200530681513,1.0
92,0.03203557511886592,0.044694111142364386,0.028529631137917837,14.282856857085699,1.6733200530681511,0.894427190999916
93,0.03203557511886592,0.04048471635938915,0.02905485885404648,13.79130160644745,0.8944271909999161,0.894427190999916
94,0.03203557511886592,0.023700758520944852,0.03033766442911874,15.026643005009468,0.7071067811865476,0.8366600265340756
95,0.03203557511886592,0.006222377925842178,0.0316004928282965,14.771594362153328,0.8944271909999161,1.0954451150103321
96,0.020495109630260244,0.037148714586254426,0.029004710033448546,12.328828005937952,0.8944271909999161,1.0954451150103321
97,0.020495109630260244,0.04386494957046945,0.030949464326496465,16.28803241647069,2.6076809620810595,1.6733200530681511
98,0.020495109630260244,0.007127511489829849,0.02943442749768376,15.61089363233252,1.6733200530681513,0.8944271909999159
99,0.020495109630260244,0.03730706438086878,0.030499722216320677,15.3850576859497,1.5165750888103104,1.3038404810405297
100,0.020495109630260244,0.059134902572465106,0.03237975204209468,14.166862743741113,3.4205262752974135,3.0495901363953815
